SEASON,STATISTIC,PEARSON_CORRELATION,PEARSON_CORRELATION_ABS,SPEARMAN_CORRELATION,SPEARMAN_CORRELATION_ABS,PEARSON_CORRELATION_RANK,SPEARMAN_CORRELATION_RANK,AVERAGE_RANK
2009-2010,OPP_FG%_10-16,-0.46231770077597556,0.46231770077597556,-0.3929051976320423,0.3929051976320423,54,65,59.5
2009-2010,PER100_3P,0.3882436824389113,0.3882436824389113,0.4161279658319458,0.4161279658319458,64,58,61.0
2009-2010,PER100_BLK,0.40278601507468237,0.40278601507468237,0.37716458380232865,0.37716458380232865,61,70,65.5
2009-2010,%FGA_2P,-0.3170372338831369,0.3170372338831369,-0.39810542707744007,0.39810542707744007,73,61,67.0
2009-2010,PER100_TOV,-0.3900309079463533,0.3900309079463533,-0.3654125470116556,0.3654125470116556,63,71,67.0
2009-2010,DUNKS_MADE,0.36501848767479106,0.36501848767479106,0.38992378560766805,0.38992378560766805,68,67,67.5
2009-2010,%FGA_3P,0.3170372338831366,0.3170372338831366,0.39810542707744007,0.39810542707744007,74,62,68.0
2009-2010,PER100_2PA,-0.3383820871404864,0.3383820871404864,-0.3801143821961544,0.3801143821961544,69,69,69.0
2009-2010,OPP_FG%_16-3PT,-0.38162218166224715,0.38162218166224715,-0.3385062152579712,0.3385062152579712,65,73,69.0
2009-2010,3PA_RATE,0.3170372338831366,0.3170372338831366,0.39810542707744007,0.39810542707744007,75,63,69.0
2009-2010,FG%_0-3,0.3739827964002347,0.3739827964002347,0.32419226601545664,0.32419226601545664,66,75,70.5
2009-2010,OFFENSIVE_TOV%,-0.3288981097291209,0.3288981097291209,-0.3263369614772592,0.3263369614772592,71,74,72.5
2009-2010,PER100_3PA,0.3005569360368972,0.3005569360368972,0.3808412611617301,0.3808412611617301,78,68,73.0
2009-2010,OPP_PER100_BLK,-0.2826236612712157,0.2826236612712157,-0.39151911495750413,0.39151911495750413,81,66,73.5
2009-2010,OPP_%FGA3P_CORNER,-0.3372501063289709,0.3372501063289709,-0.3001904526400588,0.3001904526400588,70,78,74.0
2009-2010,OPP_%FGA_0-3,-0.3178981618946781,0.3178981618946781,-0.2987957170902661,0.2987957170902661,72,79,75.5
2009-2010,OPP_PER100_FT%,-0.30593660575687875,0.30593660575687875,-0.31399253750857914,0.31399253750857914,77,76,76.5
2009-2010,%ASTD_2P,0.2684754165913592,0.2684754165913592,0.36121371739468344,0.36121371739468344,83,72,77.5
2009-2010,OPP_FG%_3-10,-0.2878693162507601,0.2878693162507601,-0.31380435866121736,0.31380435866121736,79,77,78.0
2009-2010,FG%_16-3PT,0.36796218037688594,0.36796218037688594,0.22647217605165745,0.22647217605165745,67,90,78.5
2009-2010,OPP_AVERAGE_DISTANCE,0.28353235678418154,0.28353235678418154,0.2806848991030548,0.2806848991030548,80,82,81.0
2009-2010,%ASTD_3P,-0.270157634025806,0.270157634025806,-0.29074739675664063,0.29074739675664063,82,81,81.5
2009-2010,%FGA_10-16,-0.25074104299806,0.25074104299806,-0.28033040403440024,0.28033040403440024,85,83,84.0
2009-2010,OPP_PER100_ORB,-0.26267213013417595,0.26267213013417595,-0.2634931688510862,0.2634931688510862,84,85,84.5
2009-2010,FGA_16-3PT,-0.24810660668753048,0.24810660668753048,-0.27180346344791434,0.27180346344791434,87,84,85.5
2009-2010,FG%_10-16,0.2484053396341108,0.2484053396341108,0.23589135559757848,0.23589135559757848,86,88,87.0
2009-2010,OPP_FGA_16-3PT,0.1770626865734102,0.1770626865734102,0.2914345684049516,0.2914345684049516,95,80,87.5
2009-2010,FG%3_CORNER,0.24444218192494532,0.24444218192494532,0.22992891532177137,0.22992891532177137,89,89,89.0
2009-2010,DEFENSIVE_FT/FGA,-0.20737729629608093,0.20737729629608093,-0.2567765457722819,0.2567765457722819,93,86,89.5
2009-2010,OPP_PER100_FT,-0.22671195502700062,0.22671195502700062,-0.25613581310708944,0.25613581310708944,92,87,89.5
2009-2010,HEAVE_MAKES,-0.31579346948083264,0.31579346948083264,-0.12336696433634475,0.12336696433634475,76,104,90.0
2009-2010,OPP_%FGA_10-16,0.2362733819869676,0.2362733819869676,0.21561644786178144,0.21561644786178144,90,94,92.0
2009-2010,OPP_PER100_3P,-0.2352638096368053,0.2352638096368053,-0.21180290376552555,0.21180290376552555,91,95,93.0
2009-2010,PER100_FGA,-0.1769867834611092,0.1769867834611092,-0.2177018734396157,0.2177018734396157,96,92,94.0
2009-2010,PACE,-0.24622800394561117,0.24622800394561117,-0.1643407483046615,0.1643407483046615,88,100,94.0
2009-2010,OPP_PER100_FTA,-0.1872826096878566,0.1872826096878566,-0.20205198572407845,0.20205198572407845,94,96,95.0
2009-2010,%FGA_LAYUPS,-0.10702049832618805,0.10702049832618805,-0.22331305153610265,0.22331305153610265,102,91,96.5
2009-2010,OPP_PER100_FGA,0.11307181031323632,0.11307181031323632,0.2157279928425687,0.2157279928425687,101,93,97.0
2009-2010,AVERAGE_DISTANCE,0.13834902677813152,0.13834902677813152,0.18839289938258044,0.18839289938258044,98,98,98.0
2009-2010,HEAVE_ATTEMPTS,-0.12988709016778435,0.12988709016778435,-0.198927734961416,0.198927734961416,100,97,98.5
2009-2010,PER100_ORB,-0.1353888287471258,0.1353888287471258,-0.16767078706444052,0.16767078706444052,99,99,99.0
2009-2010,%FGA3P_CORNER,0.17407136825621222,0.17407136825621222,0.12575270841314823,0.12575270841314823,97,103,100.0
2009-2010,OPP_%FGA_LAYUPS,-0.10138827716129631,0.10138827716129631,-0.1592862325642131,0.1592862325642131,103,101,102.0
2009-2010,LAYUPS_MADE,-0.08127602357433031,0.08127602357433031,-0.12618459842992574,0.12618459842992574,106,102,104.0
2009-2010,OPP_PER100_TOV,-0.08745585906882677,0.08745585906882677,-0.073540921891089,0.073540921891089,104,109,106.5
2009-2010,PER100_PF,-0.07496478427131986,0.07496478427131986,-0.11529020442073791,0.11529020442073791,108,107,107.5
2009-2010,OPP_%FGA_3-10,0.06506850678755378,0.06506850678755378,0.12201661608687984,0.12201661608687984,111,105,108.0
2009-2010,OPP_PER100_2PA,0.07398427891357504,0.07398427891357504,0.11595984742802197,0.11595984742802197,110,106,108.0
2009-2010,DEFENSIVE_TOV%,-0.07412259103690158,0.07412259103690158,-0.07534324200494366,0.07534324200494366,109,108,108.5
2009-2010,%FGA_3-10,-0.07810756896792792,0.07810756896792792,-0.06724664142914298,0.06724664142914298,107,110,108.5
2009-2010,MP,0.08573715003388292,0.08573715003388292,-0.019655633640074506,0.019655633640074506,105,114,109.5
2009-2010,OFFENSIVE_ORB%,0.054817659362709416,0.054817659362709416,-0.022549678515085696,0.022549678515085696,112,113,112.5
2009-2010,PER100_STL,0.03544547782149177,0.03544547782149177,0.025242935486400907,0.025242935486400907,114,112,113.0
2009-2010,PER100_FT%,0.012341228953115577,0.012341228953115577,-0.040249805425564535,0.040249805425564535,117,111,114.0
2009-2010,OPP_PER100_3PA,0.035600868372526115,0.035600868372526115,0.0035698371164751145,0.0035698371164751145,113,118,115.5
2009-2010,%FGA_0-3,0.02985155581193881,0.02985155581193881,0.007472681241152604,0.007472681241152604,115,117,116.0
2009-2010,OPP_%FGA_3P,0.0013411325334339098,0.0013411325334339098,-0.007699177358952367,0.007699177358952367,118,115,116.5
2009-2010,PER100_2P,0.01421346320725778,0.01421346320725778,-0.0032344441193048585,0.0032344441193048585,116,119,117.5
2009-2010,OPP_%FGA_2P,-0.001341132533433114,0.001341132533433114,0.007699177358952367,0.007699177358952367,119,116,117.5
2008-2009,W,0.9999983418198781,0.9999983418198781,1.0,1.0,1,1,1.0
2008-2009,L,-0.9999983418198781,0.9999983418198781,-1.0,1.0,2,2,2.0
2008-2009,PW,0.9925656014264476,0.9925656014264476,0.9920882549587697,0.9920882549587697,3,3,3.0
2008-2009,PL,-0.9925656014264476,0.9925656014264476,-0.9920882549587697,0.9920882549587697,4,4,4.0
2008-2009,SRS,0.9884811693431734,0.9884811693431734,0.9908710231750152,0.9908710231750152,7,5,6.0
2008-2009,NRTG,0.989367088794306,0.989367088794306,0.9906472221876741,0.9906472221876741,6,7,6.5
2008-2009,MOV,0.9908648485201923,0.9908648485201923,0.9904256878837006,0.9904256878837006,5,8,6.5
2008-2009,ADJUSTED_MOV,0.9884603172946376,0.9884603172946376,0.9908710231750152,0.9908710231750152,8,6,7.0
2008-2009,ADJUSTED_NRTG,0.986915058568999,0.986915058568999,0.9890896820097568,0.9890896820097568,9,9,9.0
2008-2009,OPP_FG%,-0.8729827265560594,0.8729827265560594,-0.8661540229872351,0.8661540229872351,10,11,10.5
2008-2009,DEFENSIVE_eFG%,-0.851398163686913,0.851398163686913,-0.8672162676527898,0.8672162676527898,13,10,11.5
2008-2009,OPP_PER100_FG%,-0.8729827265560592,0.8729827265560592,-0.8661540229872351,0.8661540229872351,11,12,11.5
2008-2009,DRTG,-0.8547499862517208,0.8547499862517208,-0.850573691164622,0.850573691164622,12,14,13.0
2008-2009,OPP_PER100_PTS,-0.8511302564591813,0.8511302564591813,-0.8584634432907539,0.8584634432907539,14,13,13.5
2008-2009,ADJUSTED_DRTG,-0.8349146575494548,0.8349146575494548,-0.8301049830104397,0.8301049830104397,15,17,16.0
2008-2009,PLAYOFF_TEAM,0.8138568826661123,0.8138568826661123,0.8344442699453857,0.8344442699453857,16,16,16.0
2008-2009,OFFENSIVE_EFG%,0.757236702551031,0.757236702551031,0.8408965516722801,0.8408965516722801,23,15,19.0
2008-2009,OPP_PER100_2P%,-0.8122302405932983,0.8122302405932983,-0.8249054059975568,0.8249054059975568,17,21,19.0
2008-2009,ORTG,0.8090025444442625,0.8090025444442625,0.8265423006799227,0.8265423006799227,19,20,19.5
2008-2009,OPP_FG%_2P,-0.8122302405932982,0.8122302405932982,-0.8249054059975568,0.8249054059975568,18,22,20.0
2008-2009,PER100_PTS,0.8041455461282745,0.8041455461282745,0.8240339845381959,0.8240339845381959,20,23,21.5
2008-2009,FG%_2P,0.6992607233488802,0.6992607233488802,0.8284281760137624,0.8284281760137624,26,18,22.0
2008-2009,PER100_2P%,0.6992607233488802,0.6992607233488802,0.8284281760137624,0.8284281760137624,27,19,23.0
2008-2009,ADJUSTED_ORTG,0.7855515189480793,0.7855515189480793,0.7828994421310906,0.7828994421310906,22,25,23.5
2008-2009,SOS,-0.786803471785114,0.786803471785114,-0.7659574895800364,0.7659574895800364,21,26,23.5
2008-2009,TS%,0.7243833858776472,0.7243833858776472,0.7848707859717117,0.7848707859717117,24,24,24.0
2008-2009,PER100_DRB,0.7180273316385343,0.7180273316385343,0.732746239404697,0.732746239404697,25,29,27.0
2008-2009,PER100_FG%,0.6492723818157508,0.6492723818157508,0.7616875087996625,0.7616875087996625,32,27,29.5
2008-2009,FG%,0.6492723818157508,0.6492723818157508,0.7616875087996625,0.7616875087996625,31,28,29.5
2008-2009,OPP_FG%_0-3,-0.678541215618612,0.678541215618612,-0.6807351185414942,0.6807351185414942,28,31,29.5
2008-2009,OPP_PER100_FG,-0.6636413497739483,0.6636413497739483,-0.6917846780749631,0.6917846780749631,30,30,30.0
2008-2009,PER100_TRB,0.676106972232676,0.676106972232676,0.6607959348418275,0.6607959348418275,29,32,30.5
2008-2009,OPP_PER100_AST,-0.6223140025384233,0.6223140025384233,-0.6350267537315482,0.6350267537315482,34,33,33.5
2008-2009,PER100_FG,0.629566952597357,0.629566952597357,0.6255987873009721,0.6255987873009721,33,34,33.5
2008-2009,OPP_FG%_16-3PT,-0.5839933216036695,0.5839933216036695,-0.5525963895698686,0.5525963895698686,35,36,35.5
2008-2009,OPP_LAYUPS_MADE,-0.5368692770408808,0.5368692770408808,-0.6028511904723954,0.6028511904723954,38,35,36.5
2008-2009,OPP_FG%_3P,-0.5643194042612527,0.5643194042612527,-0.5044011173370854,0.5044011173370854,36,40,38.0
2008-2009,OPP_DUNKS_MADE,-0.5218459703128276,0.5218459703128276,-0.5122495575479916,0.5122495575479916,39,39,39.0
2008-2009,OPP_PER100_3P%,-0.5643194042612526,0.5643194042612526,-0.5044011173370854,0.5044011173370854,37,41,39.0
2008-2009,FG%_0-3,0.49616863438321085,0.49616863438321085,0.5252367720625183,0.5252367720625183,44,37,40.5
2008-2009,PER100_AST,0.5012072508627948,0.5012072508627948,0.525189491425881,0.525189491425881,43,38,40.5
2008-2009,OPP_%FGA_DUNKS,-0.5061084797423321,0.5061084797423321,-0.47445749626265765,0.47445749626265765,40,47,43.5
2008-2009,PER100_3P%,0.48253585278306804,0.48253585278306804,0.4919238327494823,0.4919238327494823,47,43,45.0
2008-2009,FG%_3P,0.48253585278306804,0.48253585278306804,0.4919238327494823,0.4919238327494823,46,44,45.0
2008-2009,OPP_PER100_BLK,-0.4898513420511165,0.4898513420511165,-0.4876122023729596,0.4876122023729596,45,45,45.0
2008-2009,DEFENSIVE_DRB%,0.4695649749980284,0.4695649749980284,0.4994428348562514,0.4994428348562514,50,42,46.0
2008-2009,TOTAL_ATTENDANCE,0.504135553182468,0.504135553182468,0.45535533536919237,0.45535533536919237,41,51,46.0
2008-2009,ATTENDANCE/G,0.5041197187705254,0.5041197187705254,0.45535533536919237,0.45535533536919237,42,50,46.0
2008-2009,OPP_PER100_TRB,-0.4789929456760597,0.4789929456760597,-0.4871795356183746,0.4871795356183746,48,46,47.0
2008-2009,OPP_PER100_2P,-0.4723097456519111,0.4723097456519111,-0.4621727048186945,0.4621727048186945,49,49,49.0
2008-2009,FG%_10-16,0.4082406611832358,0.4082406611832358,0.4626699353688433,0.4626699353688433,54,48,51.0
2008-2009,AVERAGE_AGE,0.4386408533716095,0.4386408533716095,0.4514871589976567,0.4514871589976567,52,53,52.5
2008-2009,OPP_FG%_10-16,-0.4432965479709883,0.4432965479709883,-0.42565761200242774,0.42565761200242774,51,56,53.5
2008-2009,OPP_PER100_PF,0.4008874264011981,0.4008874264011981,0.45309715919758003,0.45309715919758003,56,52,54.0
2008-2009,OPP_PER100_STL,-0.4056594048725163,0.4056594048725163,-0.432720125300122,0.432720125300122,55,54,54.5
2008-2009,%FGA3P_CORNER,0.4128904536697184,0.4128904536697184,0.41565539849686267,0.41565539849686267,53,57,55.0
2008-2009,PER100_3P,0.3957611745207004,0.3957611745207004,0.4276323146321479,0.4276323146321479,58,55,56.5
2008-2009,FG%_16-3PT,0.3698159909843166,0.3698159909843166,0.36626937547108196,0.36626937547108196,59,61,60.0
2008-2009,FG%_3-10,0.35822078228662246,0.35822078228662246,0.3651554175164862,0.3651554175164862,60,62,61.0
2008-2009,%FGA_2P,-0.33032715816332103,0.33032715816332103,-0.38158345851828246,0.38158345851828246,66,59,62.5
2008-2009,OPP_PER100_DRB,-0.4007056589767946,0.4007056589767946,-0.33065864464785466,0.33065864464785466,57,68,62.5
2008-2009,%FGA_3P,0.33032715816332064,0.33032715816332064,0.38158345851828246,0.38158345851828246,68,58,63.0
2008-2009,OPP_PER100_FTA,-0.34249408413221943,0.34249408413221943,-0.35657794126609893,0.35657794126609893,63,63,63.0
2008-2009,3PA_RATE,0.33032715816332064,0.33032715816332064,0.38158345851828246,0.38158345851828246,67,60,63.5
2008-2009,OPP_PER100_3P,-0.3548798245885386,0.3548798245885386,-0.3453557667430468,0.3453557667430468,61,67,64.0
2008-2009,OPP_FGA_16-3PT,0.34106068623779356,0.34106068623779356,0.35237050662110864,0.35237050662110864,64,65,64.5
2008-2009,OPP_FG%3_CORNER,-0.33161613052792865,0.33161613052792865,-0.35545664949851946,0.35545664949851946,65,64,64.5
2008-2009,PER100_3PA,0.32220805487473636,0.32220805487473636,0.348039224325852,0.348039224325852,69,66,67.5
2008-2009,OPP_%FGA_0-3,-0.31134928366477843,0.31134928366477843,-0.32980747129593013,0.32980747129593013,72,69,70.5
2008-2009,OPP_%FGA_10-16,0.3444021468285698,0.3444021468285698,0.2801793017749693,0.2801793017749693,62,79,70.5
2008-2009,PER100_TOV,-0.315730070931513,0.315730070931513,-0.3207399997629005,0.3207399997629005,71,71,71.0
2008-2009,OPP_%ASTD_2P,-0.3202526924520529,0.3202526924520529,-0.30270636166709236,0.30270636166709236,70,75,72.5
2008-2009,OPP_PER100_FT,-0.30901471403681813,0.30901471403681813,-0.30484679854964997,0.30484679854964997,74,73,73.5
2008-2009,PER100_2PA,-0.3070071753005522,0.3070071753005522,-0.3062702334747991,0.3062702334747991,75,72,73.5
2008-2009,OPP_%ASTD_3P,-0.29800822243909225,0.29800822243909225,-0.30392157617187077,0.30392157617187077,77,74,75.5
2008-2009,OFFENSIVE_TOV%,-0.2986587665971572,0.2986587665971572,-0.30265525303115576,0.30265525303115576,76,76,76.0
2008-2009,OPP_FG%_3-10,-0.25363019496298994,0.25363019496298994,-0.32393897319644355,0.32393897319644355,83,70,76.5
2008-2009,OPP_AVERAGE_DISTANCE,0.30904598187309995,0.30904598187309995,0.25299717949858985,0.25299717949858985,73,83,78.0
2008-2009,AVERAGE_DISTANCE,0.28278370403456515,0.28278370403456515,0.29573869361798527,0.29573869361798527,80,77,78.5
2008-2009,DEFENSIVE_FT/FGA,-0.2866482159911401,0.2866482159911401,-0.28420232434547005,0.28420232434547005,79,78,78.5
2008-2009,PER100_STL,0.2944771493517993,0.2944771493517993,0.2686902654136726,0.2686902654136726,78,81,79.5
2008-2009,PER100_BLK,0.23139513325162533,0.23139513325162533,0.2690764726543117,0.2690764726543117,84,80,82.0
2008-2009,PACE,-0.25687142597567003,0.25687142597567003,-0.26461748172222643,0.26461748172222643,82,82,82.0
2008-2009,PER100_FTA,0.2292565654867041,0.2292565654867041,0.2338530588806049,0.2338530588806049,85,84,84.5
2008-2009,%FGA_LAYUPS,-0.25884487245392823,0.25884487245392823,-0.20822193030250236,0.20822193030250236,81,90,85.5
2008-2009,%FGA_0-3,-0.1796456742472844,0.1796456742472844,-0.22969813023764324,0.22969813023764324,92,85,88.5
2008-2009,OPP_%FGA3P_CORNER,-0.19211120933978484,0.19211120933978484,-0.213856113896207,0.213856113896207,89,88,88.5
2008-2009,OPP_%FGA_LAYUPS,-0.18202048221225578,0.18202048221225578,-0.21811296750984746,0.21811296750984746,91,87,89.0
2008-2009,DUNKS_MADE,0.16687444696682466,0.16687444696682466,0.2226676456573068,0.2226676456573068,94,86,90.0
2008-2009,LAYUPS_MADE,-0.18801450971027878,0.18801450971027878,-0.18770882528910962,0.18770882528910962,90,91,90.5
2008-2009,OPP_PER100_ORB,-0.2035782797799549,0.2035782797799549,-0.17110375722103263,0.17110375722103263,88,96,92.0
2008-2009,%FGA_DUNKS,0.1644311538270796,0.1644311538270796,0.21058495952442927,0.21058495952442927,96,89,92.5
2008-2009,FT_RATE,0.20359626061286323,0.20359626061286323,0.15905548471030395,0.15905548471030395,87,98,92.5
2008-2009,OFFENSIVE_ORB%,0.17592224077414684,0.17592224077414684,0.18060076658582952,0.18060076658582952,93,94,93.5
2008-2009,PER100_FT,0.16552898248613965,0.16552898248613965,0.185680886285815,0.185680886285815,95,93,94.0
2008-2009,MP,-0.16187108778770215,0.16187108778770215,-0.1860247257512819,0.1860247257512819,97,92,94.5
2008-2009,OPP_PER100_2PA,0.1617254350513279,0.1617254350513279,0.17501676948664313,0.17501676948664313,98,95,96.5
2008-2009,PER100_FT%,-0.15959820047471787,0.15959820047471787,-0.16503344441002687,0.16503344441002687,99,97,98.0
2008-2009,HEAVE_MAKES,-0.2064263301109058,0.2064263301109058,-0.06777537038989556,0.06777537038989556,86,113,99.5
2008-2009,OPP_PER100_FGA,0.1435019166441919,0.1435019166441919,0.14346180973870554,0.14346180973870554,101,99,100.0
2008-2009,OFFENSIVE_FT/FGA,0.14809004822005792,0.14809004822005792,0.12299465545958406,0.12299465545958406,100,102,101.0
2008-2009,OPP_%FGA_3P,-0.13391887377632258,0.13391887377632258,-0.13210070368796953,0.13210070368796953,103,100,101.5
2008-2009,OPP_%FGA_2P,0.13391887377632195,0.13391887377632195,0.13210070368796953,0.13210070368796953,104,101,102.5
2008-2009,FGA_16-3PT,-0.1417464556249056,0.1417464556249056,-0.1069280569481035,0.1069280569481035,102,105,103.5
2008-2009,HEAVE_ATTEMPTS,-0.12196672082069195,0.12196672082069195,-0.12076220242749751,0.12076220242749751,105,103,104.0
2008-2009,DEFENSIVE_TOV%,0.08693141119072555,0.08693141119072555,0.11065259340555232,0.11065259340555232,111,104,107.5
2008-2009,OPP_PER100_FT%,0.11666089395259749,0.11666089395259749,0.09402852283323274,0.09402852283323274,106,110,108.0
2008-2009,%FGA_3-10,-0.11404953232142068,0.11404953232142068,-0.09729187623106746,0.09729187623106746,107,109,108.0
2008-2009,OPP_PER100_3PA,-0.11121229099597446,0.11121229099597446,-0.09775945257359694,0.09775945257359694,108,108,108.0
2008-2009,PER100_PF,-0.104932008170689,0.104932008170689,-0.09862922160881409,0.09862922160881409,109,107,108.0
2008-2009,PER100_2P,0.06667925511348766,0.06667925511348766,0.09986625303853763,0.09986625303853763,114,106,110.0
2008-2009,OPP_PER100_TOV,0.07869052529009175,0.07869052529009175,0.08777607776893499,0.08777607776893499,112,111,111.5
2008-2009,%ASTD_2P,0.07818130325936792,0.07818130325936792,0.07238308965352057,0.07238308965352057,113,112,112.5
2008-2009,OPP_%FGA_3-10,-0.09201155152793197,0.09201155152793197,-0.032991530021659755,0.032991530021659755,110,116,113.0
2008-2009,%FGA_10-16,0.0367945163538325,0.0367945163538325,0.03780529756810288,0.03780529756810288,115,115,115.0
2008-2009,FG%3_CORNER,0.00238283976172726,0.00238283976172726,-0.04324083388047442,0.04324083388047442,119,114,116.5
2008-2009,PER100_FGA,-0.013693708629886031,0.013693708629886031,0.02283105376812139,0.02283105376812139,117,117,117.0
